word,type,syllables,joint_syllables
bronhopulmonar,adjectiv,"['bron', 'ho', 'pul', 'mo', 'nár']",bron-ho-pul-mo-nár
bronhoree,substantiv,"['bron', 'ho', 'ré', 'e']",bron-ho-ré-e
bronhoscop,substantiv,"['bron', 'hos', 'cóp']",bron-hos-cóp
bronhoscopic,adjectiv,"['bron', 'hos', 'có', 'pic']",bron-hos-có-pic
bronhoscopie,substantiv,"['bron', 'hos', 'co', 'pí', 'e']",bron-hos-co-pí-e
bronhospasm,substantiv,"['bron', 'hos', 'pásm']",bron-hos-pásm
bronhospirometrie,substantiv,[],not-found
bronhostenoză,substantiv,[],not-found
bronhotomie,substantiv,"['bron', 'ho', 'to', 'mí', 'e']",bron-ho-to-mí-e
bronșectazie,substantiv,"['bron', 'şec', 'ta', 'zí', 'e']",bron-şec-ta-zí-e
bronșic,adjectiv,[],not-found
bronșiolită,substantiv,[],not-found
bronșită,substantiv,"['bron', 'şí', 'ta']",bron-şí-ta
bronșitic,adjectiv,"['bron', 'şí', 'tic']",bron-şí-tic
brontofobie,substantiv,"['bron', 'to', 'fo', 'bí', 'e']",bron-to-fo-bí-e
brontozaur,substantiv,"['bron', 'to', 'zá', 'ur']",bron-to-zá-ur
bronz,substantiv,['bronz'],bronz
bronza,verb,"['bron', 'zá']",bron-zá
bronzaj,substantiv,"['bron', 'záj']",bron-záj
bronzare,substantiv,"['bron', 'zá', 're']",bron-zá-re
bronzat,adjectiv,"['bron', 'zát']",bron-zát
bronzit,substantiv,"['bron', 'zít']",bron-zít
broșă,substantiv,"['bro', 'şá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bro-şá-(verb---infinitiv-/-verb---imperfect)
broșa,verb,"['bro', 'şá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bro-şá-(verb---infinitiv-/-verb---imperfect)
broșare,substantiv,"['bro', 'şá', 're']",bro-şá-re
broșat,adjectiv,"['bro', 'şát']",bro-şát
broșat,substantiv,"['bro', 'şát']",bro-şát
broșator,substantiv,"['bro', 'şa', 'tór']",bro-şa-tór
broscan,substantiv,"['bros', 'cán']",bros-cán
broscărie,substantiv,"['bros', 'că', 'rí', 'e']",bros-că-rí-e
broscărime,substantiv,[],not-found
broscariță,substantiv,"['bros', 'cá', 'ri', 'ţa']",bros-cá-ri-ţa
broscăriță,substantiv,"['bros', 'cá', 'ri', 'ţa']",bros-cá-ri-ţa
broschiță,substantiv,[],not-found
broscoi,substantiv,"['bros', 'cói']",bros-cói
broscuț,substantiv,"['bros', 'cúţ']",bros-cúţ
broscuță,substantiv,"['bros', 'cú', 'ţa']",bros-cú-ţa
broșetă,substantiv,"['bro', 'şé', 'ta']",bro-şé-ta
broștesc,adjectiv,"['broş', 'tésc']",broş-tésc
broșură,substantiv,"['bro', 'şú', 'ra']",bro-şú-ra
broșurică,substantiv,"['bro', 'şu', 'rí', 'ca']",bro-şu-rí-ca
brotac,substantiv,"['bro', 'tác']",bro-tác
brotăcel,substantiv,"['bro', 'tă', 'cél']",bro-tă-cél
brotan,substantiv,"['bro', 'tán']",bro-tán
brownian,adjectiv,[],not-found
browniană,substantiv,"['brow', 'ni', 'á', 'nă']",brow-ni-á-nă
browning,substantiv,[],not-found
bruceloză,substantiv,"['bru', 'ce', 'ló', 'za']",bru-ce-ló-za
brucină,substantiv,"['bru', 'cí', 'na']",bru-cí-na
brudar,substantiv,"['bru', 'dár']",bru-dár
bruderșaft,substantiv,"['brú', 'der', 'şaft']",brú-der-şaft
brudină,substantiv,"['brú', 'di', 'na']",brú-di-na
brudiu,adjectiv,"['bru', 'díu', '(adjectiv)']",bru-díu-(adjectiv)
brudnic,adjectiv,"['brúd', 'nic']",brúd-nic
bruftui,verb,"['bruf', 'tu', 'í']",bruf-tu-í
bruftuială,substantiv,"['bruf', 'tu', 'iá', 'la']",bruf-tu-iá-la
bruftuit,adjectiv,"['bruf', 'tu', 'ít']",bruf-tu-ít
bruftului,verb,"['bruf', 'tu', 'lu', 'í', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",bruf-tu-lu-í-(verb---infinitiv-/-verb---perfectul-simplu)
bruftuluială,substantiv,[],not-found
bruftuluire,substantiv,[],not-found
bruftuluit,adjectiv,"['bruf', 'tu', 'lu', 'ít']",bruf-tu-lu-ít
bruia,verb,"['bru', 'iá']",bru-iá
bruiaj,substantiv,"['bru', 'iáj']",bru-iáj
bruiat,adjectiv,"['bru', 'iát']",bru-iát
bruiat,substantiv,"['bru', 'iát']",bru-iát
bruiere,substantiv,"['bru', 'ié', 're']",bru-ié-re
bruion,substantiv,"['bru', 'ión']",bru-ión
bruitaj,substantiv,"['bru', 'i', 'táj']",bru-i-táj
bruitism,substantiv,[],not-found
brum,substantiv,['brum'],brum
brumă,substantiv,"['bru', 'má', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bru-má-(verb---infinitiv-/-verb---imperfect)
bruma,verb,"['bru', 'má', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bru-má-(verb---infinitiv-/-verb---imperfect)
brumar,substantiv,"['bru', 'már']",bru-már
brumare,substantiv,[],not-found
brumărea,substantiv,"['bru', 'mă', 'reá']",bru-mă-reá
brumărel,substantiv,"['bru', 'mă', 'rél']",bru-mă-rél
brumăriță,substantiv,"['bru', 'mă', 'rí', 'ţa']",bru-mă-rí-ţa
brumăriu,adjectiv,"['bru', 'mă', 'ríu']",bru-mă-ríu
brumat,adjectiv,"['bru', 'mát']",bru-mát
brumat,substantiv,"['bru', 'mát']",bru-mát
brumată,substantiv,"['bru', 'má', 'tă']",bru-má-tă
brumos,adjectiv,"['bru', 'mós']",bru-mós
brun-cenușiu,adjectiv,[],not-found
brun-negricios,adjectiv,[],not-found
brun-negru,adjectiv,[],not-found
brun-roșcat,adjectiv,[],not-found
brun-roșiatic,adjectiv,[],not-found
brun-ruginiu,adjectiv,[],not-found
brun-verzui,adjectiv,[],not-found
brun-violaceu,adjectiv,[],not-found
brun-violet,adjectiv,[],not-found
brun,adjectiv,['brun'],brun
bruna,verb,"['bru', 'ná']",bru-ná
brunare,substantiv,"['bru', 'ná', 're']",bru-ná-re
brunat,adjectiv,"['bru', 'nát']",bru-nát
brunel,substantiv,"['bru', 'nél']",bru-nél
brunet,adjectiv,"['bru', 'nét']",bru-nét
brunet,substantiv,"['bru', 'nét']",bru-nét
brunetă,substantiv,"['bru', 'né', 'tă']",bru-né-tă
bruș,substantiv,['bruş'],bruş
brusc,adjectiv,['brusc'],brusc
brusca,verb,"['brus', 'cá']",brus-cá
bruscare,substantiv,"['brus', 'cá', 're']",brus-cá-re
bruscat,adjectiv,"['brus', 'cát']",brus-cát
bruscat,substantiv,"['brus', 'cát']",brus-cát
bruscată,substantiv,"['brus', 'cá', 'tă']",brus-cá-tă
bruschețe,substantiv,"['brus', 'ché', 'ţe']",brus-ché-ţe
brusnat,adjectiv,[],not-found
brustur,substantiv,[],not-found
brusture,substantiv,"['brús', 'tu', 're']",brús-tu-re
brut,adjectiv,['brut'],brut
brută,substantiv,"['brú', 'ta']",brú-ta
brutal,adjectiv,"['bru', 'tál']",bru-tál
brutalism,substantiv,"['bru', 'ta', 'lísm']",bru-ta-lísm
brutalitate,substantiv,"['bru', 'ta', 'li', 'tá', 'te']",bru-ta-li-tá-te
brutaliza,verb,"['bru', 'ta', 'li', 'zá']",bru-ta-li-zá
brutalizare,substantiv,"['bru', 'ta', 'li', 'zá', 're']",bru-ta-li-zá-re
brutalizat,adjectiv,"['bru', 'ta', 'li', 'zát']",bru-ta-li-zát
brutar,substantiv,"['bru', 'tár']",bru-tár
brutăreasă,substantiv,"['bru', 'tă', 'reá', 'sa']",bru-tă-reá-sa
brutărie,substantiv,"['bru', 'tă', 'rí', 'e']",bru-tă-rí-e
bruxelez,adjectiv,"['bru', 'xe', 'léz']",bru-xe-léz
bruxellez,adjectiv,[],not-found
buaz,substantiv,[],not-found
bubă-neagră,substantiv,"['bú', 'bă', 'neá', 'gra']",bú-bă-neá-gra
bubă,substantiv,"['bú', 'ba']",bú-ba
bubal,substantiv,"['bu', 'bál']",bu-bál
bubalină,substantiv,"['bu', 'ba', 'lí', 'na']",bu-ba-lí-na
bubat,substantiv,"['bu', 'bát']",bu-bát
buberic,substantiv,"['bu', 'be', 'ríc']",bu-be-ríc
bubiță,substantiv,"['bu', 'bí', 'ţa']",bu-bí-ţa
buboi,substantiv,"['bu', 'bói']",bu-bói
bubon,substantiv,"['bu', 'bón']",bu-bón
bubonic,adjectiv,"['bu', 'bó', 'nic']",bu-bó-nic
bubonică,adjectiv,"['bu', 'bó', 'ni', 'că']",bu-bó-ni-că
bubos,adjectiv,"['bu', 'bós']",bu-bós
bubui,verb,"['bu', 'bu', 'í', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",bu-bu-í-(verb---infinitiv-/-verb---perfectul-simplu)
bubuială,substantiv,[],not-found
bubuire,substantiv,"['bu', 'bu', 'í', 're']",bu-bu-í-re
bubuit,adjectiv,"['bu', 'bu', 'ít', '(v.part.)']",bu-bu-ít-(v.part.)
bubuit,substantiv,"['bu', 'bu', 'ít', '(v.part.)']",bu-bu-ít-(v.part.)
bubuitor,adjectiv,"['bu', 'bu', 'i', 'tór']",bu-bu-i-tór
bubuitură,substantiv,"['bu', 'bu', 'i', 'tú', 'ra']",bu-bu-i-tú-ra
bubuliță,substantiv,"['bu', 'bu', 'lí', 'ţa']",bu-bu-lí-ţa
buburos,adjectiv,"['bu', 'bu', 'rós']",bu-bu-rós
buburuz,substantiv,"['bu', 'bu', 'rúz']",bu-bu-rúz
buburuză,substantiv,"['bu', 'bu', 'rú', 'za']",bu-bu-rú-za
buc,substantiv,['buc'],buc
bucă,substantiv,"['bú', 'ca']",bú-ca
bucal,adjectiv,"['bu', 'cál']",bu-cál
bucălai,adjectiv,"['bu', 'că', 'lái']",bu-că-lái
bucălaie,adjectiv,"['bu', 'că', 'lá', 'ie']",bu-că-lá-ie
bucălaie,substantiv,"['bu', 'că', 'lá', 'ie']",bu-că-lá-ie
bucălat,adjectiv,"['bu', 'că', 'lát']",bu-că-lát
bucar,substantiv,"['bu', 'cár']",bu-cár
bucată,substantiv,"['bu', 'cá', 'ta']",bu-cá-ta
bucătar,substantiv,"['bu', 'că', 'tár']",bu-că-tár
bucătăreasă,substantiv,"['bu', 'că', 'tă', 'reá', 'sa']",bu-că-tă-reá-sa
bucătărie,substantiv,"['bu', 'că', 'tă', 'rí', 'e']",bu-că-tă-rí-e
bucătărioară,substantiv,"['bu', 'că', 'tă', 'ri', 'oá', 'ra']",bu-că-tă-ri-oá-ra
bucătăriță,substantiv,[],not-found
bucate,substantiv,"['bu', 'cá', 'te']",bu-cá-te
bucățea,substantiv,"['bu', 'că', 'ţeá']",bu-că-ţeá
bucățel,substantiv,"['bu', 'că', 'ţél']",bu-că-ţél
bucățeli,verb,"['bu', 'că', 'ţe', 'lí']",bu-că-ţe-lí
bucăți,verb,"['bu', 'că', 'ţí', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",bu-că-ţí-(verb---infinitiv-/-verb---perfectul-simplu)
bucățică,substantiv,"['bu', 'că', 'ţí', 'ca']",bu-că-ţí-ca
bucățire,substantiv,[],not-found
bucățit,adjectiv,"['bu', 'că', 'ţít']",bu-că-ţít
bucătură,substantiv,"['bu', 'că', 'tú', 'ra']",bu-că-tú-ra
buccinator,substantiv,"['buc', 'ci', 'na', 'tór']",buc-ci-na-tór
bucea,substantiv,"['bu', 'ceá']",bu-ceá
bucefal,substantiv,"['bú', 'ce', 'fal']",bú-ce-fal
bucentaur,substantiv,"['bu', 'cen', 'tá', 'ur']",bu-cen-tá-ur
buche,substantiv,"['bú', 'che']",bú-che
bucher,substantiv,"['bu', 'chér']",bu-chér
bucheri,verb,"['bu', 'che', 'rí', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",bu-che-rí-(verb---infinitiv-/-verb---perfectul-simplu)
bucherie,substantiv,"['bu', 'che', 'rí', 'e']",bu-che-rí-e
buchet,substantiv,"['bu', 'chét']",bu-chét
buchețel,substantiv,"['bu', 'che', 'ţél']",bu-che-ţél
buchetieră,substantiv,"['bu', 'che', 'ti', 'é', 'ra']",bu-che-ti-é-ra
buchi,verb,"['bu', 'chi']",bu-chi
buchie,substantiv,[],not-found
buchinist,adjectiv,"['bu', 'chi', 'níst']",bu-chi-níst
buchisa,verb,[],not-found
buchiseală,substantiv,"['bu', 'chi', 'seá', 'la']",bu-chi-seá-la
buchisi,verb,"['bu', 'chi', 'sí']",bu-chi-sí
buchisire,substantiv,[],not-found
buchisit,adjectiv,"['bu', 'chi', 'sít']",bu-chi-sít
buchisit,substantiv,"['bu', 'chi', 'sít']",bu-chi-sít
buci,substantiv,['buci'],buci
buciarda,verb,"['bu', 'ciar', 'dá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bu-ciar-dá-(verb---infinitiv-/-verb---imperfect)
buciardare,substantiv,"['bu', 'ciar', 'dá', 're']",bu-ciar-dá-re
buciardat,adjectiv,"['bu', 'ciar', 'dát']",bu-ciar-dát
bucin,substantiv,[],not-found
buciniș,substantiv,"['bu', 'ci', 'níş']",bu-ci-níş
buciuc,substantiv,"['bu', 'ciúc']",bu-ciúc
bucium,substantiv,"['bú', 'cium']",bú-cium
buciuma,verb,"['bu', 'ciu', 'má']",bu-ciu-má
buciumare,substantiv,"['bu', 'ciu', 'má', 're']",bu-ciu-má-re
buciumaș,substantiv,"['bu', 'ciu', 'máş']",bu-ciu-máş
buciumașă,substantiv,"['bu', 'ciu', 'má', 'şa']",bu-ciu-má-şa
buciumat,substantiv,"['bu', 'ciu', 'mát']",bu-ciu-mát
buclă,substantiv,"['bu', 'clá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bu-clá-(verb---infinitiv-/-verb---imperfect)
bucla,verb,"['bu', 'clá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bu-clá-(verb---infinitiv-/-verb---imperfect)
buclaj,substantiv,"['bu', 'cláj']",bu-cláj
buclare,substantiv,"['bu', 'clá', 're']",bu-clá-re
buclat,adjectiv,"['bu', 'clát']",bu-clát
bucle,substantiv,"['bu', 'clé', '(substantiv)']",bu-clé-(substantiv)
bucluc,substantiv,"['bu', 'clúc']",bu-clúc
buclucaș,substantiv,"['bu', 'clu', 'cáş']",bu-clu-cáş
buclucașă,substantiv,"['bu', 'clu', 'cá', 'şă']",bu-clu-cá-şă
bucoavnă,substantiv,"['bu', 'coáv', 'na']",bu-coáv-na
bucolic,adjectiv,"['bu', 'có', 'lic']",bu-có-lic
bucolică,substantiv,"['bu', 'có', 'li', 'ca']",bu-có-li-ca
bucolism,substantiv,"['bu', 'co', 'lísm']",bu-co-lísm
bucovinean,adjectiv,"['bu', 'co', 'vi', 'neán']",bu-co-vi-neán
bucovinean,substantiv,"['bu', 'co', 'vi', 'neán']",bu-co-vi-neán
bucovineancă,substantiv,"['bu', 'co', 'vi', 'neán', 'ca']",bu-co-vi-neán-ca
bucraniu,substantiv,"['bu', 'crá', 'niu']",bu-crá-niu
bucșă,substantiv,"['búc', 'şa']",búc-şa
bucșan,adjectiv,"['buc', 'şán']",buc-şán
bucși,verb,"['buc', 'şí']",buc-şí
bucșire,substantiv,[],not-found
bucșit,adjectiv,"['buc', 'şít']",buc-şít
bucura,verb,"['bu', 'cu', 'rá']",bu-cu-rá
bucurare,substantiv,[],not-found
bucurat,adjectiv,"['bu', 'cu', 'rát']",bu-cu-rát
bucurat,substantiv,"['bu', 'cu', 'rát']",bu-cu-rát
bucureștean,adjectiv,"['bu', 'cu', 'reş', 'teán']",bu-cu-reş-teán
bucureștean,substantiv,"['bu', 'cu', 'reş', 'teán']",bu-cu-reş-teán
bucureșteancă,substantiv,"['bu', 'cu', 'reş', 'teán', 'ca']",bu-cu-reş-teán-ca
bucurești,substantiv,[],not-found
bucurie,substantiv,"['bu', 'cu', 'rí', 'e']",bu-cu-rí-e
bucuros,adjectiv,"['bu', 'cu', 'rós']",bu-cu-rós
bucvariu,substantiv,"['buc', 'vá', 'riu']",buc-vá-riu
budă,substantiv,"['bu', 'dá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bu-dá-(verb---infinitiv-/-verb---imperfect)
buda,verb,"['bu', 'dá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",bu-dá-(verb---infinitiv-/-verb---imperfect)
budac,substantiv,[],not-found
budacă,substantiv,[],not-found
budăi,substantiv,"['bu', 'dái']",bu-dái
budala,substantiv,"['bu', 'da', 'lá']",bu-da-lá
budană,substantiv,"['bu', 'dá', 'na']",bu-dá-na
budapestan,adjectiv,"['bu', 'da', 'pes', 'tán']",bu-da-pes-tán
budapestan,substantiv,"['bu', 'da', 'pes', 'tán']",bu-da-pes-tán
budapestană,substantiv,"['bu', 'da', 'pes', 'tá', 'nă']",bu-da-pes-tá-nă
budat,adjectiv,"['bu', 'dát']",bu-dát
budget,substantiv,[],not-found
budgetar,adjectiv,[],not-found
budihace,substantiv,"['bu', 'di', 'há', 'ce']",bu-di-há-ce
budincă,substantiv,"['bu', 'dín', 'ca']",bu-dín-ca
budism,substantiv,"['bu', 'dísm']",bu-dísm
budist,adjectiv,"['bu', 'díst']",bu-díst
budistă,substantiv,"['bu', 'dís', 'tă']",bu-dís-tă
budoar,substantiv,"['bu', 'doár']",bu-doár
budui,substantiv,[],not-found
budului,verb,[],not-found
budur,substantiv,[],not-found
buduroi,substantiv,"['bu', 'du', 'rói']",bu-du-rói
buf,adjectiv,['buf'],buf
bufă,substantiv,"['bú', 'fa']",bú-fa
bufan,substantiv,"['bu', 'fán']",bu-fán
bufancă,substantiv,"['bu', 'fán', 'ca']",bu-fán-ca
bufant,adjectiv,"['bu', 'fánt']",bu-fánt
bufet,substantiv,"['bu', 'fét']",bu-fét
bufetier,substantiv,"['bu', 'fe', 'ti', 'ér']",bu-fe-ti-ér
bufetieră,substantiv,"['bu', 'fe', 'ti', 'é', 'ra']",bu-fe-ti-é-ra
bufeu,substantiv,"['bu', 'féu']",bu-féu
buflei,substantiv,"['bu', 'fléi']",bu-fléi
bufnă,substantiv,"['búf', 'na']",búf-na
bufneală,substantiv,"['buf', 'neá', 'la']",buf-neá-la
bufnet,substantiv,"['búf', 'net']",búf-net
bufni,verb,"['buf', 'ní']",buf-ní
bufnire,substantiv,"['buf', 'ní', 're']",buf-ní-re
bufnit,adjectiv,"['buf', 'nít']",buf-nít
bufnit,substantiv,"['buf', 'nít']",buf-nít
bufniță,substantiv,"['buf', 'ní', 'tă']",buf-ní-tă
bufnitură,substantiv,"['buf', 'ni', 'tú', 'ra']",buf-ni-tú-ra
bufon,adjectiv,"['bu', 'fón']",bu-fón
bufon,substantiv,"['bu', 'fón']",bu-fón
bufonă,substantiv,"['bu', 'fó', 'na']",bu-fó-na
bufona,verb,"['bu', 'fó', 'na']",bu-fó-na
bufonadă,substantiv,"['bu', 'fo', 'ná', 'da']",bu-fo-ná-da
bufonerie,substantiv,"['bu', 'fo', 'ne', 'rí', 'e']",bu-fo-ne-rí-e
bufonesc,adjectiv,"['bu', 'fo', 'nésc']",bu-fo-nésc
bufonide,substantiv,[],not-found
buft,substantiv,['buft'],buft
buftea,substantiv,"['búf', 'tea']",búf-tea
bugeac,substantiv,"['bu', 'geác']",bu-geác
buged,adjectiv,"['bú', 'ged']",bú-ged
buget,adjectiv,"['bu', 'gét']",bu-gét
buget,substantiv,"['bu', 'gét']",bu-gét
bugetar,adjectiv,"['bu', 'ge', 'tár']",bu-ge-tár
bugetivor,adjectiv,"['bu', 'ge', 'ti', 'vór']",bu-ge-ti-vór
bugetofag,substantiv,"['bu', 'ge', 'to', 'fág']",bu-ge-to-fág
bugezi,verb,"['bú', 'gezi']",bú-gezi
buglă,substantiv,"['bú', 'gla']",bú-gla
buglovian,adjectiv,"['bu', 'glo', 'vi', 'án']",bu-glo-vi-án
buh,substantiv,['buh'],buh
buhă,substantiv,"['bú', 'ha']",bú-ha
buhai,substantiv,"['bu', 'hái']",bu-hái
buhăi,verb,"['bu', 'hái']",bu-hái
buhăială,substantiv,"['bu', 'hă', 'iá', 'la']",bu-hă-iá-la
buhăieș,substantiv,[],not-found
buhăire,substantiv,[],not-found
buhăit,adjectiv,"['bu', 'hă', 'ít']",bu-hă-ít
buhăit,substantiv,"['bu', 'hă', 'ít']",bu-hă-ít
buhăită,substantiv,"['bu', 'hă', 'í', 'tă']",bu-hă-í-tă
buhaș,substantiv,[],not-found
buhav,adjectiv,[],not-found
buhnă,substantiv,[],not-found
buhos,adjectiv,"['bu', 'hós']",bu-hós
buhuhu,substantiv,"['bu', 'hu', 'hú']",bu-hu-hú
buhur,substantiv,"['bu', 'húr']",bu-húr
buhușean,adjectiv,"['bu', 'hu', 'şeán']",bu-hu-şeán
buhușean,substantiv,"['bu', 'hu', 'şeán']",bu-hu-şeán
buhușeană,substantiv,"['bu', 'hu', 'şeá', 'nă']",bu-hu-şeá-nă
buhușeancă,substantiv,"['bu', 'hu', 'şeán', 'ca']",bu-hu-şeán-ca
bui,verb,"['bu', 'í']",bu-í
buiac,adjectiv,"['bu', 'iác']",bu-iác
buiandrug,substantiv,"['bu', 'ian', 'drúg']",bu-ian-drúg
buici,verb,[],not-found
buieci,verb,"['bu', 'ie', 'cí', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",bu-ie-cí-(verb---infinitiv-/-verb---perfectul-simplu)
buiestraș,adjectiv,"['bu', 'ies', 'tráş']",bu-ies-tráş
buiestrașă,substantiv,[],not-found
buiestru,adjectiv,"['bu', 'iés', 'tru']",bu-iés-tru
buimac,adjectiv,"['bui', 'mác']",bui-mác
buimăceală,substantiv,"['bui', 'mă', 'ceá', 'la']",bui-mă-ceá-la
buimăci,verb,"['bui', 'máci']",bui-máci
buimăcire,substantiv,"['bui', 'mă', 'cí', 're']",bui-mă-cí-re
buimăcit,adjectiv,"['bui', 'mă', 'cít']",bui-mă-cít
buimăcit,substantiv,"['bui', 'mă', 'cít']",bui-mă-cít
buimatic,adjectiv,"['bui', 'má', 'tic']",bui-má-tic
buiotă,substantiv,"['bu', 'ió', 'ta']",bu-ió-ta
buire,substantiv,[],not-found
buit,adjectiv,"['bu', 'ít']",bu-ít
bujdă,substantiv,"['búj', 'da']",búj-da
bujdi,verb,"['buj', 'dí']",buj-dí
bujeniță,substantiv,"['bú', 'je', 'ni', 'ţa']",bú-je-ni-ţa
bujie,substantiv,"['bu', 'jí', 'e']",bu-jí-e
bujor,substantiv,"['bu', 'jór']",bu-jór
bujorel,substantiv,"['bu', 'jo', 'rél']",bu-jo-rél
bulă,substantiv,"['bú', 'la']",bú-la
bulat,substantiv,"['bu', 'lát']",bu-lát
bulb,substantiv,['bulb'],bulb
bulbar,adjectiv,"['bul', 'bár']",bul-bár
bulbifer,adjectiv,"['bul', 'bi', 'fér']",bul-bi-fér
bulbiform,adjectiv,"['bul', 'bi', 'fórm']",bul-bi-fórm
bulbil,substantiv,"['bul', 'bíl']",bul-bíl
bulboacă,substantiv,"['bul', 'boá', 'ca']",bul-boá-ca
bulboană,substantiv,"['bul', 'boá', 'na']",bul-boá-na
bulbos,adjectiv,"['bul', 'bós']",bul-bós
bulbuc,substantiv,"['bul', 'búc']",bul-búc
bulbuca,verb,"['bul', 'bu', 'cá']",bul-bu-cá
bulbucat,adjectiv,"['bul', 'bu', 'cát']",bul-bu-cát
bulbucat,substantiv,"['bul', 'bu', 'cát']",bul-bu-cát
bulbucată,substantiv,"['bul', 'bu', 'cá', 'tă']",bul-bu-cá-tă
bulbucătură,substantiv,"['bul', 'bu', 'că', 'tú', 'ra']",bul-bu-că-tú-ra
bulbuceală,substantiv,"['bul', 'bu', 'ceá', 'la']",bul-bu-ceá-la
bulbuci,verb,"['bul', 'bu', 'cí', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",bul-bu-cí-(verb---infinitiv-/-verb---perfectul-simplu)
bulbucire,substantiv,[],not-found
bulbucit,adjectiv,"['bul', 'bu', 'cít']",bul-bu-cít
bulcă,substantiv,"['búl', 'ca']",búl-ca
buldog,substantiv,"['bul', 'dóg']",bul-dóg
buldozer,substantiv,"['bul', 'dó', 'zer']",bul-dó-zer
buldozerist,adjectiv,"['bul', 'do', 'ze', 'ríst']",bul-do-ze-ríst
buleandră,substantiv,"['bu', 'leán', 'dra']",bu-leán-dra
bulearcă,substantiv,[],not-found
bulet,substantiv,"['bu', 'lét']",bu-lét
buletă,substantiv,[],not-found
buletin,substantiv,"['bu', 'le', 'tín']",bu-le-tín
bulevard,substantiv,"['bu', 'le', 'várd']",bu-le-várd
bulevardier,adjectiv,"['bu', 'le', 'var', 'di', 'ér']",bu-le-var-di-ér
bulevardieră,substantiv,"['bu', 'le', 'var', 'di', 'é', 'ră']",bu-le-var-di-é-ră
bulevardism,substantiv,"['bu', 'le', 'var', 'dísm']",bu-le-var-dísm
bulevardist,adjectiv,"['bu', 'le', 'var', 'díst']",bu-le-var-díst
bulgar,adjectiv,"['bul', 'gár']",bul-gár
bulgar,substantiv,"['bul', 'gár']",bul-gár
bulgăr,substantiv,"['bul', 'gár']",bul-gár
bulgară,substantiv,"['bul', 'gá', 'ra']",bul-gá-ra
bulgăraș,substantiv,"['bul', 'gă', 'ráş']",bul-gă-ráş
bulgăre,substantiv,"['bul', 'gá', 're']",bul-gá-re
bulgăresc,adjectiv,"['bul', 'gă', 'résc']",bul-gă-résc
bulgări,verb,"['bul', 'gári']",bul-gári
bulgărie,substantiv,"['bul', 'gă', 'rí', 'e']",bul-gă-rí-e
bulgărire,substantiv,[],not-found
bulgărit,adjectiv,"['bul', 'gă', 'rít']",bul-gă-rít
bulgăroaică,substantiv,"['bul', 'gă', 'roái', 'ca']",bul-gă-roái-ca
bulgăros,adjectiv,"['bul', 'gă', 'rós']",bul-gă-rós
bulgur,substantiv,"['bul', 'gúr']",bul-gúr
bulhac,substantiv,"['bul', 'hác']",bul-hác
bulibașă,substantiv,"['bu', 'li', 'bá', 'şa']",bu-li-bá-şa
bulibășeală,substantiv,[],not-found
bulimic,adjectiv,"['bu', 'li', 'míc']",bu-li-míc
bulimie,substantiv,"['bu', 'li', 'mí', 'e']",bu-li-mí-e
bulin,substantiv,"['bu', 'lín']",bu-lín
bulină,substantiv,"['bu', 'lí', 'na']",bu-lí-na
bulion,substantiv,"['bu', 'li', 'ón']",bu-li-ón
