word,type,syllables,joint_syllables
arhipăstor,substantiv,"['ar', 'hi', 'păs', 'tór']",ar-hi-păs-tór
arhipăstoresc,adjectiv,[],not-found
arhipăstorie,substantiv,"['ar', 'hi', 'păs', 'to', 'rí', 'e']",ar-hi-păs-to-rí-e
arhipelag,substantiv,"['ar', 'hi', 'pe', 'lág']",ar-hi-pe-lág
arhiplin,adjectiv,"['ar', 'hi', 'plín']",ar-hi-plín
arhipopulat,adjectiv,[],not-found
arhistrateg,substantiv,"['ar', 'his', 'tra', 'tég']",ar-his-tra-tég
arhitect,substantiv,"['ar', 'hi', 'téct']",ar-hi-téct
arhitectă,substantiv,"['ar', 'hi', 'téc', 'ta']",ar-hi-téc-ta
arhitectonic,adjectiv,"['ar', 'hi', 'tec', 'tó', 'nic']",ar-hi-tec-tó-nic
arhitectonicesc,adjectiv,[],not-found
arhitector,substantiv,[],not-found
arhitectură,substantiv,"['ar', 'hi', 'tec', 'tu', 'rá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-hi-tec-tu-rá-(verb---infinitiv-/-verb---imperfect)
arhitectura,verb,"['ar', 'hi', 'tec', 'tu', 'rá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-hi-tec-tu-rá-(verb---infinitiv-/-verb---imperfect)
arhitectural,adjectiv,"['ar', 'hi', 'tec', 'tu', 'rál']",ar-hi-tec-tu-rál
arhitecturare,substantiv,[],not-found
arhitecturat,adjectiv,"['ar', 'hi', 'tec', 'tu', 'rát']",ar-hi-tec-tu-rát
arhitravă,substantiv,"['ar', 'hi', 'trá', 'va']",ar-hi-trá-va
arhivă,substantiv,"['ar', 'hi', 'vá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-hi-vá-(verb---infinitiv-/-verb---imperfect)
arhiva,verb,"['ar', 'hi', 'vá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-hi-vá-(verb---infinitiv-/-verb---imperfect)
arhivar,substantiv,"['ar', 'hi', 'vár']",ar-hi-vár
arhivare,substantiv,"['ar', 'hi', 'vá', 're']",ar-hi-vá-re
arhivat,adjectiv,"['ar', 'hi', 'vát']",ar-hi-vát
arhivat,substantiv,"['ar', 'hi', 'vát']",ar-hi-vát
arhivist,substantiv,"['ar', 'hi', 'víst']",ar-hi-víst
arhivistă,substantiv,"['ar', 'hi', 'vís', 'ta']",ar-hi-vís-ta
arhivistic,adjectiv,"['ar', 'hi', 'vís', 'tic']",ar-hi-vís-tic
arhivistică,substantiv,"['ar', 'hi', 'vís', 'ti', 'ca']",ar-hi-vís-ti-ca
arhivoltă,substantiv,"['ar', 'hi', 'vól', 'ta']",ar-hi-vól-ta
arhon,substantiv,"['ár', 'hon']",ár-hon
arhondar,substantiv,"['ar', 'hon', 'dár']",ar-hon-dár
arhondăreasă,substantiv,"['ar', 'hon', 'dă', 'reá', 'sa']",ar-hon-dă-reá-sa
arhondaric,substantiv,"['ar', 'hon', 'da', 'ríc']",ar-hon-da-ríc
arhondărie,substantiv,"['ar', 'hon', 'dă', 'rí', 'e']",ar-hon-dă-rí-e
arhondăriță,substantiv,"['ar', 'hon', 'dă', 'rí', 'ţa']",ar-hon-dă-rí-ţa
arhondologie,substantiv,"['ar', 'hon', 'do', 'lo', 'gí', 'e']",ar-hon-do-lo-gí-e
arhontat,substantiv,"['ar', 'hon', 'tát']",ar-hon-tát
arhonte,substantiv,"['ar', 'hón', 'te']",ar-hón-te
arian,adjectiv,"['a', 'ri', 'án']",a-ri-án
arian,substantiv,"['a', 'ri', 'án']",a-ri-án
ariană,substantiv,"['a', 'ri', 'á', 'nă']",a-ri-á-nă
arianism,substantiv,"['a', 'ri', 'a', 'nísm']",a-ri-a-nísm
ariceală,substantiv,"['a', 'ri', 'ceá', 'la']",a-ri-ceá-la
arici-de-mare,substantiv,"['a', 'rí', 'ci', 'de', 'má', 're']",a-rí-ci-de-má-re
arici,substantiv,"['a', 'ri', 'cí', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",a-ri-cí-(verb---infinitiv-/-verb---perfectul-simplu)
arici,verb,"['a', 'ri', 'cí', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",a-ri-cí-(verb---infinitiv-/-verb---perfectul-simplu)
aricioaică,substantiv,"['a', 'ri', 'cioá', 'i', 'ca']",a-ri-cioá-i-ca
arid,adjectiv,"['a', 'ríd']",a-ríd
aridica,verb,[],not-found
ariditate,substantiv,"['a', 'ri', 'di', 'tá', 'te']",a-ri-di-tá-te
arie,substantiv,"['á', 'ri', 'e']",á-ri-e
arienie,substantiv,[],not-found
arierat,adjectiv,"['a', 'ri', 'e', 'rát']",a-ri-e-rát
arierat,substantiv,"['a', 'ri', 'e', 'rát']",a-ri-e-rát
arierată,substantiv,"['a', 'ri', 'e', 'rá', 'tă']",a-ri-e-rá-tă
arierate,substantiv,"['a', 'ri', 'e', 'rá', 'te']",a-ri-e-rá-te
arierație,substantiv,"['a', 'ri', 'e', 'rá', 'ţi', 'e']",a-ri-e-rá-ţi-e
ariergardă,substantiv,"['a', 'ri', 'er', 'gár', 'da']",a-ri-er-gár-da
arierplan,substantiv,"['a', 'rier', 'plán']",a-rier-plán
arietă,substantiv,"['a', 'ri', 'é', 'ta']",a-ri-é-ta
aril,substantiv,"['a', 'ríl']",a-ríl
arilare,substantiv,[],not-found
arilat,adjectiv,"['a', 'ri', 'lát']",a-ri-lát
arima,verb,"['a', 'ri', 'má']",a-ri-má
arimaj,substantiv,"['a', 'ri', 'máj']",a-ri-máj
arimare,substantiv,"['a', 'ri', 'má', 're']",a-ri-má-re
arimat,adjectiv,"['a', 'ri', 'mát']",a-ri-mát
arin,substantiv,"['a', 'rín']",a-rín
arină,substantiv,"['a', 'rí', 'na']",a-rí-na
ariniș,substantiv,"['a', 'ri', 'níş']",a-ri-níş
ariniște,substantiv,"['a', 'ri', 'níş', 'te', '(substantiv)']",a-ri-níş-te-(substantiv)
arinos,adjectiv,[],not-found
arioso,substantiv,"['a', 'ri', 'ó', 'so']",a-ri-ó-so
aripă,substantiv,"['a', 'rí', 'pa', '(substantiv)']",a-rí-pa-(substantiv)
aripat,adjectiv,"['a', 'ri', 'pát']",a-ri-pát
aripioară,substantiv,"['a', 'ri', 'pioá', 'ra']",a-ri-pioá-ra
arist,substantiv,[],not-found
aristă,substantiv,"['a', 'rís', 'ta']",a-rís-ta
aristat,adjectiv,"['a', 'ris', 'tát']",a-ris-tát
aristocrat,adjectiv,"['a', 'ris', 'to', 'crát']",a-ris-to-crát
aristocrat,substantiv,"['a', 'ris', 'to', 'crát']",a-ris-to-crát
aristocrată,substantiv,"['a', 'ris', 'to', 'crá', 'ta']",a-ris-to-crá-ta
aristocratic,adjectiv,"['a', 'ris', 'to', 'crá', 'tic']",a-ris-to-crá-tic
aristocrație,substantiv,"['a', 'ris', 'to', 'cra', 'ţí', 'e']",a-ris-to-cra-ţí-e
aristocratism,substantiv,"['a', 'ris', 'to', 'cra', 'tísm']",a-ris-to-cra-tísm
aristocratiza,verb,"['a', 'ris', 'to', 'cra', 'ti', 'zá']",a-ris-to-cra-ti-zá
aristocratizare,substantiv,"['a', 'ris', 'to', 'cra', 'ti', 'zá', 're']",a-ris-to-cra-ti-zá-re
aristocratizat,adjectiv,"['a', 'ris', 'to', 'cra', 'ti', 'zát']",a-ris-to-cra-ti-zát
aristofanic,adjectiv,"['a', 'ris', 'to', 'fá', 'nic']",a-ris-to-fá-nic
ariston,substantiv,"['a', 'ris', 'tón']",a-ris-tón
aristotelian,adjectiv,[],not-found
aristotelic,adjectiv,"['a', 'ris', 'to', 'té', 'lic']",a-ris-to-té-lic
aristotelician,adjectiv,"['a', 'ris', 'to', 'te', 'li', 'cián']",a-ris-to-te-li-cián
aristotelician,substantiv,"['a', 'ris', 'to', 'te', 'li', 'cián']",a-ris-to-te-li-cián
aristoteliciană,substantiv,"['a', 'ris', 'to', 'te', 'li', 'ciá', 'na']",a-ris-to-te-li-ciá-na
aristotelism,substantiv,"['a', 'ris', 'to', 'te', 'lísm']",a-ris-to-te-lísm
aristoteliza,verb,"['a', 'ris', 'to', 'te', 'li', 'zá']",a-ris-to-te-li-zá
aristotelizare,substantiv,"['a', 'ris', 'to', 'te', 'li', 'zá', 're']",a-ris-to-te-li-zá-re
aritenoid,substantiv,"['a', 'ri', 'te', 'no', 'íd']",a-ri-te-no-íd
aritenoidectomie,substantiv,[],not-found
aritmetic,adjectiv,"['a', 'rit', 'mé', 'tic']",a-rit-mé-tic
aritmetică,substantiv,"['a', 'rit', 'mé', 'ti', 'ca']",a-rit-mé-ti-ca
aritmetician,substantiv,"['a', 'rit', 'me', 'ti', 'cián']",a-rit-me-ti-cián
aritmic,adjectiv,"['a', 'rít', 'mic']",a-rít-mic
aritmicitate,substantiv,[],not-found
aritmie,substantiv,"['a', 'rit', 'mí', 'e']",a-rit-mí-e
aritmograf,substantiv,"['a', 'rit', 'mo', 'gráf']",a-rit-mo-gráf
aritmogrif,substantiv,"['a', 'rit', 'mo', 'gríf']",a-rit-mo-gríf
aritmologie,substantiv,"['a', 'rit', 'mo', 'lo', 'gí', 'e']",a-rit-mo-lo-gí-e
aritmomanie,substantiv,"['a', 'rit', 'mo', 'ma', 'ní', 'e']",a-rit-mo-ma-ní-e
aritmometru,substantiv,"['a', 'rit', 'mo', 'mé', 'tru']",a-rit-mo-mé-tru
arivaj,substantiv,"['a', 'ri', 'váj']",a-ri-váj
arivism,substantiv,"['a', 'ri', 'vísm']",a-ri-vísm
arivist,adjectiv,"['a', 'ri', 'víst']",a-ri-víst
arivist,substantiv,"['a', 'ri', 'víst']",a-ri-víst
arivistă,substantiv,"['a', 'ri', 'vís', 'ta']",a-ri-vís-ta
arlechin,substantiv,"['ar', 'le', 'chín']",ar-le-chín
arlechinadă,substantiv,"['ar', 'le', 'chi', 'ná', 'da']",ar-le-chi-ná-da
arlechinesc,adjectiv,"['ar', 'le', 'chi', 'nésc']",ar-le-chi-nésc
arm,substantiv,['arm'],arm
armă,substantiv,"['ar', 'má', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-má-(verb---infinitiv-/-verb---imperfect)
arma,verb,"['ar', 'má', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-má-(verb---infinitiv-/-verb---imperfect)
armadă,substantiv,"['ar', 'má', 'da']",ar-má-da
armament,substantiv,"['ar', 'ma', 'mént']",ar-ma-mént
armân,adjectiv,"['ar', 'mán']",ar-mán
arman,substantiv,"['ar', 'mán']",ar-mán
armăn,substantiv,"['ar', 'mán']",ar-mán
armar,substantiv,"['ar', 'már']",ar-már
armare,substantiv,"['ar', 'má', 're']",ar-má-re
armărie,substantiv,[],not-found
armaș,substantiv,"['ar', 'máş']",ar-máş
armăsar,substantiv,"['ar', 'mă', 'sár']",ar-mă-sár
armășel,substantiv,"['ar', 'mă', 'şél']",ar-mă-şél
armășie,substantiv,"['ar', 'mă', 'şí', 'e']",ar-mă-şí-e
armat,adjectiv,"['ar', 'mát']",ar-mát
armată,substantiv,"['ar', 'má', 'ta']",ar-má-ta
armator,substantiv,"['ar', 'ma', 'tór']",ar-ma-tór
armatură,substantiv,"['ar', 'ma', 'tú', 'ra']",ar-ma-tú-ra
armătură,substantiv,"['ar', 'ma', 'tú', 'ra']",ar-ma-tú-ra
armean,adjectiv,"['ar', 'meán']",ar-meán
armean,substantiv,"['ar', 'meán']",ar-meán
armeancă,substantiv,"['ar', 'meán', 'ca']",ar-meán-ca
armenească,substantiv,"['ar', 'me', 'neás', 'ca']",ar-me-neás-ca
armenesc,adjectiv,"['ar', 'me', 'nésc']",ar-me-nésc
armie,substantiv,"['ár', 'mi', 'e']",ár-mi-e
armilar,adjectiv,"['ar', 'mi', 'lár']",ar-mi-lár
arminden,substantiv,"['ar', 'mín', 'den']",ar-mín-den
arminian,adjectiv,[],not-found
arminianism,substantiv,[],not-found
armistițiu,substantiv,"['ar', 'mis', 'tí', 'ţiu']",ar-mis-tí-ţiu
armoarii,substantiv,"['ar', 'moa', 'ríi']",ar-moa-ríi
armonia,verb,"['ar', 'mo', 'ni', 'á', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-mo-ni-á-(verb---infinitiv-/-verb---imperfect)
armoniabil,adjectiv,"['ar', 'mo', 'niá', 'bil']",ar-mo-niá-bil
armoniat,adjectiv,"['ar', 'mo', 'ni', 'át']",ar-mo-ni-át
armonic,adjectiv,"['ar', 'mó', 'nic']",ar-mó-nic
armonică,substantiv,"['ar', 'mó', 'ni', 'ca']",ar-mó-ni-ca
armonie,substantiv,"['ar', 'mo', 'ni', 'é', '(verb', '-', 'perfectul', 'simplu)']",ar-mo-ni-é-(verb---perfectul-simplu)
armonios,adjectiv,"['ar', 'mo', 'ni', 'ós']",ar-mo-ni-ós
armonism,substantiv,[],not-found
armonist,adjectiv,"['ar', 'mo', 'níst']",ar-mo-níst
armonist,substantiv,"['ar', 'mo', 'níst']",ar-mo-níst
armoniu,substantiv,"['ar', 'mó', 'niu']",ar-mó-niu
armoniza,verb,"['ar', 'mo', 'ni', 'zá']",ar-mo-ni-zá
armonizabil,adjectiv,"['ar', 'mo', 'ni', 'zá', 'bil']",ar-mo-ni-zá-bil
armonizabilitate,substantiv,"['ar', 'mo', 'ni', 'za', 'bi', 'li', 'tá', 'te']",ar-mo-ni-za-bi-li-tá-te
armonizare,substantiv,"['ar', 'mo', 'ni', 'zá', 're']",ar-mo-ni-zá-re
armonizat,adjectiv,"['ar', 'mo', 'ni', 'zát']",ar-mo-ni-zát
armonizat,substantiv,"['ar', 'mo', 'ni', 'zát']",ar-mo-ni-zát
armonograf,substantiv,"['ar', 'mo', 'no', 'gráf']",ar-mo-no-gráf
armorial,adjectiv,"['ar', 'mo', 'ri', 'ál']",ar-mo-ri-ál
armură,substantiv,"['ar', 'mú', 'ra']",ar-mú-ra
armurare,substantiv,[],not-found
armurărie,substantiv,"['ar', 'mu', 'ră', 'rí', 'e']",ar-mu-ră-rí-e
armurier,substantiv,"['ar', 'mu', 'ri', 'ér']",ar-mu-ri-ér
arnăut,substantiv,"['ar', 'nă', 'út']",ar-nă-út
arnăuțesc,adjectiv,"['ar', 'nă', 'u', 'ţésc']",ar-nă-u-ţésc
arnăuțime,substantiv,"['ar', 'nă', 'u', 'ţí', 'me']",ar-nă-u-ţí-me
arnică,substantiv,"['ár', 'ni', 'ca']",ár-ni-ca
arnici,substantiv,"['ar', 'níci', '(substantiv)']",ar-níci-(substantiv)
aroga,verb,"['a', 'ro', 'gá']",a-ro-gá
arogant,adjectiv,"['a', 'ro', 'gánt']",a-ro-gánt
aroganță,substantiv,"['a', 'ro', 'gán', 'tă']",a-ro-gán-tă
arogare,substantiv,[],not-found
arogat,adjectiv,"['a', 'ro', 'gát']",a-ro-gát
arom,substantiv,[],not-found
aromă,substantiv,"['a', 'ró', 'ma']",a-ró-ma
aroma,verb,"['a', 'ró', 'ma']",a-ró-ma
aromân,adjectiv,"['a', 'ro', 'mấn']",a-ro-mấn
aroman,substantiv,"['a', 'ro', 'mấn']",a-ro-mấn
aromân,substantiv,"['a', 'ro', 'mấn']",a-ro-mấn
aromană,substantiv,"['a', 'ro', 'mấ', 'na']",a-ro-mấ-na
aromână,substantiv,"['a', 'ro', 'mấ', 'na']",a-ro-mấ-na
aromâncă,substantiv,"['a', 'ro', 'mấn', 'ca']",a-ro-mấn-ca
aromânesc,adjectiv,"['a', 'ro', 'mâ', 'nésc']",a-ro-mâ-nésc
aromare,substantiv,[],not-found
aromat,adjectiv,"['a', 'ro', 'mát']",a-ro-mát
aromatic,adjectiv,"['a', 'ro', 'má', 'tic']",a-ro-má-tic
aromatiza,verb,"['a', 'ro', 'ma', 'ti', 'zá']",a-ro-ma-ti-zá
aromatizant,adjectiv,"['a', 'ro', 'ma', 'ti', 'zánt']",a-ro-ma-ti-zánt
aromatizare,substantiv,"['a', 'ro', 'ma', 'ti', 'zá', 're']",a-ro-ma-ti-zá-re
aromatizat,adjectiv,"['a', 'ro', 'ma', 'ti', 'zát']",a-ro-ma-ti-zát
aromeală,substantiv,"['a', 'ro', 'meá', 'la']",a-ro-meá-la
aromi,verb,"['a', 'ro', 'mí']",a-ro-mí
aromire,substantiv,"['a', 'ro', 'mí', 're']",a-ro-mí-re
aromit,adjectiv,"['a', 'ro', 'mít']",a-ro-mít
aromitor,adjectiv,"['a', 'ro', 'mi', 'tór']",a-ro-mi-tór
aromoterapie,substantiv,[],not-found
aronda,verb,"['a', 'ron', 'dá']",a-ron-dá
arondare,substantiv,"['a', 'ron', 'dá', 're']",a-ron-dá-re
arondat,adjectiv,"['a', 'ron', 'dát']",a-ron-dát
arondisment,substantiv,"['a', 'ron', 'dis', 'mént']",a-ron-dis-mént
arpă,substantiv,[],not-found
arpacaș,substantiv,"['ar', 'pa', 'cáş']",ar-pa-cáş
arpagic,adjectiv,"['ar', 'pa', 'gíc']",ar-pa-gíc
arpagon,substantiv,[],not-found
arpegia,verb,"['ar', 'pe', 'gi', 'á']",ar-pe-gi-á
arpegiat,adjectiv,"['ar', 'pe', 'gi', 'át', '(v.part.)']",ar-pe-gi-át-(v.part.)
arpegiu,substantiv,"['ar', 'pé', 'giu']",ar-pé-giu
arpentaj,substantiv,"['ar', 'pen', 'táj']",ar-pen-táj
arpentor,substantiv,"['ar', 'pen', 'tór']",ar-pen-tór
ars,adjectiv,['ars'],ars
ars,substantiv,['ars'],ars
arsătură,substantiv,"['ar', 'să', 'tú', 'ra']",ar-să-tú-ra
arsen,substantiv,"['ar', 'sén']",ar-sén
arsenal,substantiv,"['ar', 'se', 'nál']",ar-se-nál
arseniat,adjectiv,"['ar', 'se', 'ni', 'át']",ar-se-ni-át
arseniat,substantiv,"['ar', 'se', 'ni', 'át']",ar-se-ni-át
arsenic,substantiv,"['ar', 'sé', 'nic']",ar-sé-nic
arsenică,substantiv,[],not-found
arsenical,adjectiv,"['ar', 'se', 'ni', 'cál']",ar-se-ni-cál
arsenifer,adjectiv,"['ar', 'se', 'ni', 'fér']",ar-se-ni-fér
arsenios,adjectiv,"['ar', 'se', 'ni', 'ós']",ar-se-ni-ós
arsenit,substantiv,"['ar', 'se', 'nít']",ar-se-nít
arseniură,substantiv,"['ar', 'se', 'ni', 'ú', 'ra']",ar-se-ni-ú-ra
arsenopirită,substantiv,[],not-found
arsfenamină,substantiv,[],not-found
arșic,substantiv,"['ar', 'şíc']",ar-şíc
arșică,substantiv,[],not-found
arșicar,substantiv,[],not-found
arșin,substantiv,"['ar', 'şín']",ar-şín
arsină,substantiv,"['ar', 'sí', 'na']",ar-sí-na
arșiță,substantiv,"['ár', 'şi', 'ţa']",ár-şi-ţa
arsură,substantiv,"['ar', 'sú', 'ra']",ar-sú-ra
artă,substantiv,"['ár', 'ta']",ár-ta
arțag,substantiv,"['ar', 'ţág']",ar-ţág
arțăgos,adjectiv,"['ar', 'ţă', 'gós']",ar-ţă-gós
arțar,substantiv,"['ar', 'ţár']",ar-ţár
arțăraș,substantiv,"['ar', 'ţă', 'ráş']",ar-ţă-ráş
artefact,substantiv,"['ar', 'te', 'fáct']",ar-te-fáct
artel,substantiv,"['ar', 'tél']",ar-tél
artelnic,substantiv,[],not-found
arteră,substantiv,"['ar', 'té', 'ra']",ar-té-ra
arterial,adjectiv,"['ar', 'te', 'ri', 'ál']",ar-te-ri-ál
arteriograf,substantiv,"['ar', 'te', 'rio', 'gráf']",ar-te-rio-gráf
arteriografie,substantiv,"['ar', 'te', 'ri', 'o', 'gra', 'fí', 'e']",ar-te-ri-o-gra-fí-e
arteriogramă,substantiv,"['ar', 'te', 'rio', 'grá', 'ma']",ar-te-rio-grá-ma
arteriolă,substantiv,"['ar', 'te', 'ri', 'ó', 'la']",ar-te-ri-ó-la
arteriolar,adjectiv,"['ar', 'te', 'rio', 'lár']",ar-te-rio-lár
arteriopatie,substantiv,"['ar', 'te', 'ri', 'o', 'pa', 'tí', 'e']",ar-te-ri-o-pa-tí-e
arteriorafie,substantiv,[],not-found
arteriosclerotic,adjectiv,[],not-found
arterioscleroză,substantiv,"['ar', 'te', 'ri', 'os', 'cle', 'ró', 'za']",ar-te-ri-os-cle-ró-za
arteriotomie,substantiv,"['ar', 'te', 'ri', 'o', 'to', 'mí', 'e']",ar-te-ri-o-to-mí-e
arterită,substantiv,"['ar', 'te', 'rí', 'ta']",ar-te-rí-ta
arteritic,adjectiv,[],not-found
artezian,adjectiv,"['ar', 'te', 'zi', 'án']",ar-te-zi-án
arteziană,substantiv,"['ar', 'te', 'zi', 'á', 'nă']",ar-te-zi-á-nă
articol,substantiv,"['ar', 'tí', 'col']",ar-tí-col
articolaș,substantiv,"['ar', 'ti', 'co', 'láş']",ar-ti-co-láş
articula,verb,"['ar', 'ti', 'cu', 'lá']",ar-ti-cu-lá
articular,adjectiv,"['ar', 'ti', 'cu', 'lár']",ar-ti-cu-lár
articulare,substantiv,"['ar', 'ti', 'cu', 'lá', 're']",ar-ti-cu-lá-re
articulat,adjectiv,"['ar', 'ti', 'cu', 'lát']",ar-ti-cu-lát
articulat,substantiv,"['ar', 'ti', 'cu', 'lát']",ar-ti-cu-lát
articulație,substantiv,"['ar', 'ti', 'cu', 'lá', 'ţi', 'e']",ar-ti-cu-lá-ţi-e
articulațiune,substantiv,[],not-found
articulatoriu,adjectiv,"['ar', 'ti', 'cu', 'la', 'tó', 'riu']",ar-ti-cu-la-tó-riu
artificial,adjectiv,"['ar', 'ti', 'fi', 'ci', 'ál']",ar-ti-fi-ci-ál
artificialism,substantiv,"['ar', 'ti', 'fi', 'ci', 'a', 'lísm']",ar-ti-fi-ci-a-lísm
artificialitate,substantiv,"['ar', 'ti', 'fi', 'ci', 'a', 'li', 'tá', 'te']",ar-ti-fi-ci-a-li-tá-te
artificializa,verb,"['ar', 'ti', 'fi', 'ci', 'a', 'li', 'zá']",ar-ti-fi-ci-a-li-zá
artificializare,substantiv,"['ar', 'ti', 'fi', 'ci', 'a', 'li', 'zá', 're']",ar-ti-fi-ci-a-li-zá-re
artificializat,adjectiv,"['ar', 'ti', 'fi', 'ci', 'a', 'li', 'zát']",ar-ti-fi-ci-a-li-zát
artificier,substantiv,"['ar', 'ti', 'fi', 'ci', 'ér']",ar-ti-fi-ci-ér
artificios,adjectiv,"['ar', 'ti', 'fi', 'ci', 'ós']",ar-ti-fi-ci-ós
artificiozitate,substantiv,"['ar', 'ti', 'fi', 'ci', 'o', 'zi', 'tá', 'te']",ar-ti-fi-ci-o-zi-tá-te
artificiu,substantiv,"['ar', 'ti', 'fí', 'ciu']",ar-ti-fí-ciu
artilerie,substantiv,[],not-found
artilerist,substantiv,"['ar', 'ti', 'le', 'ríst']",ar-ti-le-ríst
artileristă,substantiv,[],not-found
artileristic,adjectiv,"['ar', 'ti', 'le', 'rís', 'tic']",ar-ti-le-rís-tic
artimon,substantiv,"['ar', 'ti', 'món']",ar-ti-món
artinskian,adjectiv,"['ar', 'tin', 'ski', 'án']",ar-tin-ski-án
artiodactil,adjectiv,"['ar', 'ti', 'o', 'dac', 'tíl']",ar-ti-o-dac-tíl
artiodactil,substantiv,"['ar', 'ti', 'o', 'dac', 'tíl']",ar-ti-o-dac-tíl
artist,substantiv,"['ar', 'tíst']",ar-tíst
artistă,substantiv,"['ar', 'tís', 'ta']",ar-tís-ta
artistic,adjectiv,"['ar', 'tís', 'tic']",ar-tís-tic
artisticitate,substantiv,"['ar', 'tis', 'ti', 'ci', 'tá', 'te']",ar-tis-ti-ci-tá-te
artistism,substantiv,"['ar', 'tis', 'tísm']",ar-tis-tísm
artizan,substantiv,"['ar', 'ti', 'zán']",ar-ti-zán
artizanal,adjectiv,"['ar', 'ti', 'za', 'nál']",ar-ti-za-nál
artizanat,substantiv,"['ar', 'ti', 'za', 'nát']",ar-ti-za-nát
artizanie,substantiv,"['ar', 'ti', 'za', 'ní', 'e']",ar-ti-za-ní-e
artofor,substantiv,"['ar', 'to', 'fór']",ar-to-fór
artos,substantiv,"['ár', 'tos']",ár-tos
artotecă,substantiv,"['ar', 'to', 'té', 'ca']",ar-to-té-ca
artralgic,adjectiv,"['ar', 'trál', 'gic']",ar-trál-gic
artralgie,substantiv,"['ar', 'tral', 'gí', 'e']",ar-tral-gí-e
artrită,substantiv,"['ar', 'trí', 'ta']",ar-trí-ta
artritic,adjectiv,"['ar', 'trí', 'tic']",ar-trí-tic
artritism,substantiv,"['ar', 'tri', 'tísm']",ar-tri-tísm
artrocenteză,substantiv,[],not-found
artrografie,substantiv,"['ar', 'tro', 'gra', 'fí', 'e']",ar-tro-gra-fí-e
artrologie,substantiv,"['ar', 'tro', 'lo', 'gí', 'e']",ar-tro-lo-gí-e
